Time,Header.seq,Header.stamp.secs,Header.stamp.nsecs,Header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1663977693.2635944,117,1663906173,0,GPS1_Frame,42.33712387084961,-71.09136962890625,15.699999809265137,327711.1875,4689326.0,19,T
1663977694.263243,118,1663906174,0,GPS1_Frame,42.337127685546875,-71.09138488769531,16.200000762939453,327710.09375,4689326.5,19,T
1663977695.2624998,119,1663906175,0,GPS1_Frame,42.33712387084961,-71.09140014648438,16.0,327708.96875,4689326.0,19,T
1663977696.2626948,120,1663906176,0,GPS1_Frame,42.337120056152344,-71.09141540527344,15.800000190734863,327707.71875,4689326.0,19,T
1663977697.2650833,121,1663906177,0,GPS1_Frame,42.337120056152344,-71.0914306640625,16.0,327706.34375,4689325.5,19,T
1663977698.2636917,122,1663906178,0,GPS1_Frame,42.33712387084961,-71.09144592285156,15.899999618530273,327705.25,4689326.0,19,T
1663977699.260473,123,1663906179,0,GPS1_Frame,42.33712387084961,-71.09146118164062,16.0,327704.03125,4689326.5,19,T
1663977700.2630615,124,1663906180,0,GPS1_Frame,42.337127685546875,-71.09147644042969,16.100000381469727,327702.8125,4689326.5,19,T
1663977701.2626743,125,1663906181,0,GPS1_Frame,42.33713150024414,-71.09148406982422,16.299999237060547,327701.84375,4689327.0,19,T
1663977702.2636728,126,1663906182,0,GPS1_Frame,42.33713150024414,-71.09149932861328,16.600000381469727,327700.90625,4689327.5,19,T
1663977703.2643256,127,1663906183,0,GPS1_Frame,42.337135314941406,-71.09151458740234,16.899999618530273,327699.65625,4689327.5,19,T
1663977704.2650125,128,1663906184,0,GPS1_Frame,42.33713150024414,-71.09152221679688,17.0,327698.5625,4689327.5,19,T
1663977705.265106,129,1663906185,0,GPS1_Frame,42.33713150024414,-71.09153747558594,17.0,327697.46875,4689327.0,19,T
1663977706.264735,130,1663906186,0,GPS1_Frame,42.33713150024414,-71.091552734375,17.100000381469727,327696.5,4689327.5,19,T
1663977707.2696364,131,1663906187,0,GPS1_Frame,42.337135314941406,-71.09156036376953,17.0,327695.40625,4689327.5,19,T
1663977708.264775,132,1663906188,0,GPS1_Frame,42.337135314941406,-71.09158325195312,16.399999618530273,327694.03125,4689328.0,19,T
1663977709.265375,133,1663906189,0,GPS1_Frame,42.33713912963867,-71.09159851074219,15.800000190734863,327692.6875,4689328.0,19,T
1663977710.264979,134,1663906190,0,GPS1_Frame,42.33713912963867,-71.09161376953125,15.300000190734863,327691.03125,4689328.5,19,T
1663977711.2639723,135,1663906191,0,GPS1_Frame,42.3371467590332,-71.09163665771484,15.300000190734863,327689.53125,4689329.0,19,T
1663977712.263883,136,1663906192,0,GPS1_Frame,42.3371467590332,-71.0916519165039,15.899999618530273,327688.03125,4689329.0,19,T
1663977713.2644074,137,1663906193,0,GPS1_Frame,42.3371467590332,-71.0916748046875,16.299999237060547,327686.53125,4689329.0,19,T
1663977714.2640853,138,1663906194,0,GPS1_Frame,42.3371467590332,-71.09169006347656,16.600000381469727,327685.15625,4689329.0,19,T
1663977715.263716,139,1663906195,0,GPS1_Frame,42.33714294433594,-71.09170532226562,16.5,327683.90625,4689329.0,19,T
1663977716.2641387,140,1663906196,0,GPS1_Frame,42.33713912963867,-71.09171295166016,16.399999618530273,327682.9375,4689328.5,19,T
1663977717.2639337,141,1663906197,0,GPS1_Frame,42.33713912963867,-71.09172821044922,16.899999618530273,327681.8125,4689328.5,19,T
1663977718.2649062,142,1663906198,0,GPS1_Frame,42.33714294433594,-71.09174346923828,17.5,327680.59375,4689329.0,19,T
1663977719.2651374,143,1663906199,0,GPS1_Frame,42.3371467590332,-71.09175872802734,17.600000381469727,327679.375,4689329.5,19,T
1663977720.2652307,144,1663906140,0,GPS1_Frame,42.3371467590332,-71.0917739868164,17.5,327678.125,4689329.5,19,T
1663977721.2634587,145,1663906141,0,GPS1_Frame,42.337158203125,-71.091796875,18.0,327676.09375,4689330.5,19,T
1663977722.2636795,146,1663906142,0,GPS1_Frame,42.337158203125,-71.0918197631836,17.600000381469727,327674.59375,4689331.0,19,T
1663977723.264655,147,1663906143,0,GPS1_Frame,42.337162017822266,-71.09182739257812,17.600000381469727,327673.5,4689331.0,19,T
1663977724.2632775,148,1663906144,0,GPS1_Frame,42.337162017822266,-71.09184265136719,17.600000381469727,327672.40625,4689331.0,19,T
1663977725.2622595,149,1663906145,0,GPS1_Frame,42.337162017822266,-71.09185028076172,17.899999618530273,327671.59375,4689331.0,19,T
1663977726.260825,150,1663906146,0,GPS1_Frame,42.337181091308594,-71.09187316894531,19.399999618530273,327670.28125,4689333.5,19,T
1663977727.2610672,151,1663906147,0,GPS1_Frame,42.33718490600586,-71.09188079833984,20.100000381469727,327669.46875,4689334.0,19,T
1663977728.2612574,152,1663906148,0,GPS1_Frame,42.337188720703125,-71.09188842773438,20.399999618530273,327668.5,4689334.5,19,T
1663977729.2730992,153,1663906149,0,GPS1_Frame,42.337188720703125,-71.09190368652344,20.5,327667.5625,4689334.5,19,T
1663977730.26241,154,1663906150,0,GPS1_Frame,42.337188720703125,-71.09191131591797,20.799999237060547,327666.84375,4689334.5,19,T
1663977731.2619817,155,1663906151,0,GPS1_Frame,42.33718490600586,-71.0919189453125,21.100000381469727,327666.03125,4689333.5,19,T
1663977732.2625082,156,1663906152,0,GPS1_Frame,42.33717727661133,-71.09192657470703,21.399999618530273,327665.3125,4689333.0,19,T
1663977733.2686276,157,1663906153,0,GPS1_Frame,42.33717346191406,-71.0919418334961,21.600000381469727,327664.21875,4689333.0,19,T
1663977734.2635024,158,1663906154,0,GPS1_Frame,42.33717727661133,-71.09195709228516,21.700000762939453,327663.125,4689333.0,19,T
1663977735.2633543,159,1663906155,0,GPS1_Frame,42.33717727661133,-71.09196472167969,21.899999618530273,327662.15625,4689333.5,19,T
1663977736.2636683,160,1663906156,0,GPS1_Frame,42.337181091308594,-71.09197998046875,22.799999237060547,327661.46875,4689333.5,19,T
1663977737.263443,161,1663906157,0,GPS1_Frame,42.33717727661133,-71.09197998046875,23.399999618530273,327660.9375,4689333.5,19,T
1663977738.26385,162,1663906158,0,GPS1_Frame,42.337181091308594,-71.09199523925781,23.799999237060547,327660.25,4689333.5,19,T
1663977739.2618456,163,1663906159,0,GPS1_Frame,42.33718490600586,-71.09200286865234,24.299999237060547,327659.5625,4689334.0,19,T
1663977740.2617435,164,1663906160,0,GPS1_Frame,42.33718490600586,-71.09201049804688,24.600000381469727,327658.875,4689334.5,19,T
1663977741.2614543,165,1663906161,0,GPS1_Frame,42.337188720703125,-71.09201049804688,25.100000381469727,327658.46875,4689334.5,19,T
1663977742.2619321,166,1663906162,0,GPS1_Frame,42.33718490600586,-71.0920181274414,25.600000381469727,327657.9375,4689334.5,19,T
1663977743.2610884,167,1663906163,0,GPS1_Frame,42.33718490600586,-71.09202575683594,26.299999237060547,327657.25,4689334.0,19,T
1663977744.2614918,168,1663906164,0,GPS1_Frame,42.337188720703125,-71.092041015625,27.600000381469727,327656.0,4689334.5,19,T
1663977745.2608922,169,1663906165,0,GPS1_Frame,42.33719253540039,-71.09205627441406,27.700000762939453,327655.1875,4689335.0,19,T
1663977746.2608802,170,1663906166,0,GPS1_Frame,42.33720016479492,-71.09207916259766,28.100000381469727,327653.3125,4689336.0,19,T
1663977747.259783,171,1663906167,0,GPS1_Frame,42.33720397949219,-71.09209442138672,28.399999618530273,327651.8125,4689336.5,19,T
1663977748.2599332,172,1663906168,0,GPS1_Frame,42.33720779418945,-71.09210968017578,28.5,327650.71875,4689336.5,19,T
1663977749.2615914,173,1663906169,0,GPS1_Frame,42.33721160888672,-71.09212493896484,28.600000381469727,327649.46875,4689337.0,19,T
1663977750.2623823,174,1663906170,0,GPS1_Frame,42.337215423583984,-71.09213256835938,28.700000762939453,327648.65625,4689337.5,19,T
1663977751.26108,175,1663906171,0,GPS1_Frame,42.33721923828125,-71.09214782714844,29.5,327647.59375,4689338.5,19,T
1663977752.2601554,176,1663906172,0,GPS1_Frame,42.33722686767578,-71.0921630859375,29.299999237060547,327646.375,4689339.0,19,T
1663977753.2608328,177,1663906173,0,GPS1_Frame,42.33723068237305,-71.09217834472656,29.0,327645.125,4689339.5,19,T
1663977754.2607048,178,1663906174,0,GPS1_Frame,42.33723449707031,-71.09219360351562,28.899999618530273,327643.90625,4689340.0,19,T
1663977755.2592204,179,1663906175,0,GPS1_Frame,42.33723449707031,-71.09220886230469,28.600000381469727,327642.28125,4689340.0,19,T
1663977756.259784,180,1663906176,0,GPS1_Frame,42.33723831176758,-71.09223937988281,29.100000381469727,327640.21875,4689340.5,19,T
1663977757.260362,181,1663906177,0,GPS1_Frame,42.337242126464844,-71.09225463867188,29.0,327638.71875,4689341.0,19,T
1663977758.2607865,182,1663906178,0,GPS1_Frame,42.33724594116211,-71.09226989746094,29.100000381469727,327637.34375,4689341.5,19,T
1663977759.2605577,183,1663906179,0,GPS1_Frame,42.33724594116211,-71.09228515625,28.600000381469727,327636.25,4689341.5,19,T
1663977760.2617636,184,1663906180,0,GPS1_Frame,42.33724594116211,-71.09230041503906,27.899999618530273,327635.15625,4689341.5,19,T
1663977761.2607763,185,1663906181,0,GPS1_Frame,42.337249755859375,-71.09231567382812,28.299999237060547,327633.65625,4689342.0,19,T
1663977762.26051,186,1663906182,0,GPS1_Frame,42.33723831176758,-71.09233093261719,26.299999237060547,327632.53125,4689340.5,19,T
1663977763.2599201,187,1663906183,0,GPS1_Frame,42.33723449707031,-71.09234619140625,25.0,327631.28125,4689340.5,19,T
1663977764.2615707,188,1663906184,0,GPS1_Frame,42.33723831176758,-71.09236145019531,24.399999618530273,327630.1875,4689340.5,19,T
1663977765.2617958,189,1663906185,0,GPS1_Frame,42.33723831176758,-71.09237670898438,23.799999237060547,327628.96875,4689340.5,19,T
1663977766.2622714,190,1663906186,0,GPS1_Frame,42.33723831176758,-71.0923843383789,23.100000381469727,327627.84375,4689340.5,19,T
1663977767.2613823,191,1663906187,0,GPS1_Frame,42.33723449707031,-71.09239959716797,22.5,327626.75,4689340.5,19,T
1663977768.2633893,192,1663906188,0,GPS1_Frame,42.33723449707031,-71.09241485595703,22.5,327625.5,4689340.5,19,T
1663977769.2641835,193,1663906189,0,GPS1_Frame,42.33723068237305,-71.0924301147461,22.299999237060547,327624.40625,4689340.0,19,T
1663977770.2640502,194,1663906190,0,GPS1_Frame,42.33723449707031,-71.09243774414062,22.200000762939453,327623.46875,4689340.5,19,T
1663977771.2618968,195,1663906191,0,GPS1_Frame,42.33723831176758,-71.09245300292969,22.399999618530273,327622.5,4689340.5,19,T
1663977772.26312,196,1663906192,0,GPS1_Frame,42.33723831176758,-71.09246063232422,22.200000762939453,327621.53125,4689341.0,19,T
